ID 2011,ID 2004,ID 1992,General location,Additional location information,"Figure location reference (see figs. 1 and 3, table 1)",Type of slope movement,Season,Year,Month,Day,Time (PST),Minimum volume,Median/best estimate volume,Maximum volume,Relative size,Rock unit,Triggering condition(s),Deaths,Injuries,Infrastructure impacts,Published references,Narrative descriptions
2007071601,,,Half Dome,Northwest Face,"F3-11, NW",RF,Summer,2007,7,16,18:30,-,10,-,small,Khd,UNR,0,0,none,,"According to Tad Hunt (written commun., 23 July 2007):  Climbers Tad Hunt, Derek Lee, and Patty Phan were climbing the ""Regular Route"" of the Northwest Face of Half Dome and reported several rock falls from the face.  They described the rocks as coming down from the face west of them, likely from or near the 27 July 2006 source area (see ID 2006072702).  The volume of the first rock fall was likely less than 10 m3."
2007071602,,,Half Dome,Northwest Face,"F3-11, NW",RF,Summer,2007,7,16,21:00,5,20,50,small,Khd,UNR,0,0,none,,"According to Tad Hunt (written commun., 23 July 2007):  The same climbers [see ID 2007071601] reported a ""large' rock fall occurring from the Northwest Face of Half Dome around 22:00 PDT, and described the initial impact at the base of the cliff sounding like ""tons of rock"".  Rock fall sounds lasted about 30 seconds and indicate that the debris tumbled down the approach slabs to the talus slope.  The volume of this rock fall was approximately 20 m3."
2007071701,,,Half Dome,Northwest Face,"F3-11, NW",RF,Summer,2007,7,17,late pm,2,4,5,very small,Khd,UNR,0,0,none,,"According to Tad Hunt (written commun., 23 July 2007):  An additional rock fall from the Northwest Face of Half Dome was reported by the climbers in the very late pm of 17 July 2007 from roughly the same location as the rock falls the previous day [see ID 2007071601;].  This event was smaller, approximately 2-5 m3.  No fresh rock debris was found on the Mirror Lake Loop Trail, indicating that the rocks stayed on the talus slope below the approach slabs.  The triggers for all three rock falls are unrecognized."
2007072601,,,Glacier Point,Staircase Falls,"F3-16, SF",RF,Summer,2007,7,26,9:25,-,8,-,small,Kgp,UNR,0,0,trail,Wieczorek et al. (2008),"According to Valley Law Enforcement Ranger Brendan Bonner (oral commun., 26 July 2007):  A rock fall occurred from  the December 2003 Staircase Falls detachment area on Glacier Point.  A block ~8 m3 in volume detached from the source area and landed on the ""Ledge Trail"" ledge immediately below, producing a small dust cloud.  Most of the rock debris apparently stayed on the ledge, adding to the total volume of debris there, but a few small (<1 m3) boulders did impact the talus slope at the base of the cliff.  No debris extended beyond the base of the talus.  The weather was clear and dry, and the source area was dry.  No trigger was recognized, although destabilization due to stress redistribution following the 9 June 2007 rock fall may have played a role.  "
2007083001,,,Glacier Point,Happy Isles,"F3-16, HI",RF,Summer,2007,8,30,7:00,-,10,-,small,Khd/Kgp ,P,0,0,none,,"According to Park Geologist Greg Stock:  A small rock fall was reported from Glacier Point above Happy Isles.  The volume was less than 10 m3, and precipitation was the probable trigger."
2007083002,,,Union Point,Chapel Wall,"F3-17, CW",RF,Summer,2007,8,30,7:15,-,5,-,small,Kgp,P,0,0,none,,"According to Park Geologist Greg Stock:  A rock fall was reported from the Chapel Wall south of the Chapel.  The witness heard and then saw 1-2 boulders greater than 1 m3 in volume (cumulative volume less than 5 m3) slide down the slope above the cliff above the talus slope and then free fall over the cliff.  The rocks struck the talus did not reach the base of the talus slope.  The rock fall occurred during a rain storm, suggesting precipitation as a possible trigger; however, thermal stresses are also possible."
2007092301,,,Half Dome,Northwest Face,"F3-11, NW",RF,Fall,2007,9,23,9:20,5,20,50,small,Khd,"P, TS",0,0,none,,"According to Park Geologist Greg Stock:  A series of rock falls were reported from Half Dome, described by a DNC employee as being ""left of Snake Dike"" as viewed from near Yosemite Lodge.  Other witnesses thought the event originated from more toward the northwest face.  The largest rock fall at about 10:20 PDT generated a small dust cloud.  Smaller rock falls occurred from the same approximate location about one hour later.  Spotting scope observation from Cook's Meadow did not reveal an obvious source area on the southwest face (""left of Snake Dike""), and a visit to the base of Snake Dike on 28 September 2007 did not show any fresh talus along the base of the southwest face.  The exact source area was not determined, but was likely on the western side of the northwest face.  The event followed about 2 days of rain and cool temperatures of the first post-summer storm.  Precipitation and/or thermal stresses could be the trigger."
2007101701,,,Rockslides,Rockslides,F3-2,RF/DS,Fall,2007,10,17,9:30,-,10,-,small,Kec,P,0,0,none,,"According to Park Geologist Greg Stock:  A rock fall and subsequent debris slide occurred from The Rockslides area west of El Capitan, and was witnessed from Bridalveil Meadow.  The initial failure was approximately 3 m3 and originated on the steep cliffs near the Valley rim.  As the debris moved down the talus slope, it dislodged additional debris from prior rock falls, creating a small debris slide with a cumulative volume of approximately 10 m3.  The debris appeared to move to the base of the talus and the Valley floor.  The event was preceded by slight rain and precipitation is a possible trigger."
2007121801,,,Three Brothers,Middle Brother,"F3-4, MB",RF,Fall,2007,12,18,16:00,-,6,-,small,Ks,"P, F/T",0,0,road,,"According to Park Geologist Greg Stock:  A small to medium-sized rock fall occurred from Middle Brother.  One boulder, approximately 2 x 2 x 1.5 m (6 m3), landed on the northern lane of Northside Drive and several smaller fragments totaling less than 0.5 m3 were scattered nearby.  Assessment from Leidig Meadow and Michael's Ledge suggested that the source area was within the March 2000 rock fall scar (the western of the two Middle Brother rock-fall sources from 2000).  Evidence included fresh streaks on the cliff below the source area and a large Ponderosa Pine on the tales slope below the source area freshly broken mid-way up.  The rock fall occurred during a winter storm  with 4.42 cm of precipitation on 18 December 2007 (rain turning to snow).  Precipitation and/or freeze thaw are considered probable triggers."
2007121802,,,Three Brothers,Middle Brother,"F3-4, MB",RF,Fall,2007,12,18,pm,-,10,-,small,Ks,"P, F/T",0,0,none,,"According to Park Geologist Greg Stock:  Additional rock fall sounds from Middle Brother after dark were reported by YOSAR staff members staying in Camp 4.  The volume was unknown, but likely less than 10 m3."
2007121901,,,Three Brothers,Middle Brother,"F3-4, MB",RF,Fall,2007,12,19,15:32,-,8,-,small,Ks,"P, F/T",0,0,none,,"According to YOSAR member David Pope (written commun., 20 December 2007):  Pope observed a rock fall from Middle Brother from his position at Sentinel Beach.  Pope estimated the volume to be about 8 m3.  Falling rock sounds lasted about 10 seconds.  Pope did not directly observe detachment from the source area, but did see rock debris falling beneath the scar resulting from the 22 February 2000 rock fall west of Camp 4.  Thus, this rock fall appears to be distinct from the nearby rock fall that occurred on 18 December 2007.  Pope described the volume of the rock fall ""to be approximately equal to the volume of a large garbage dumpster [about 8 m3].  The fall with its associated sound lasted about 10 seconds."""
2007122501,,,Three Brothers,Middle Brother,"F3-4, MB",RF,Winter,2007,12,25,n/a,-,10,-,small,Ks,UKN,0,0,none,,"According to Park Geologist Greg Stock:  Additional rock fall sounds from Middle Brother after dark were reported by YOSAR staff members staying in Camp 4.  The volume was unknown, but likely less than 10 m3."
2008010401,,,Three Brothers,Middle Brother,"F3-4, MB",RF,Winter,2008,1,4,19:00,5,20,50,small,Ks,UKN,0,0,none,,"According to Valley District Ranger Leslie Reynolds (written commun., 6 January 2008):  ""On Friday, January 4th at approximately 19:00 hours a large ""sounding"" rock fall occurred within the closed area on Northside Drive.""  [A specific source area was not determined.]"
2008010801,,,Three Brothers,Middle Brother,"F3-4, MB",RF,Winter,2008,1,8,10:16,-,10,-,small,Ks,F/T,0,0,road,,"According to Park Geologist Greg Stock:  Stock witnessed a rock fall from Middle Brother while monitoring the cliff for rock-fall activity from a position in Leidig Meadow near Swinging Bridge.  The rock fall originated from within the scar of the 1 March 2000 rock fall [ID 2000030101], in the upper part of the source area within a zone of sheared and weathered rock.  Small rock fragments hit the talus slope beneath Middle Bother and extended to the edge of Northside Drive, but no fragments were reported on the road itself.  The temperature was cold, below freezing, and there was light snow following a day of melt, suggesting freeze-thaw as a possible trigger."
2008011001,,,Merced River Gorge,El Portal Road / Windy Point,"F1, WP",RF,Winter,2008,1,10,2:45,-,3,-,very small,Kga,P,0,0,road,,According to Park Geologist Greg Stock:  A rock fall occurred from the road cut on El Portal Road at Windy Point from the same source area as the 5 March 2006 event.  A volume of 3 m3 of rock extended across both lanes of the road.  Heavy rain [2.74 cm  on 8 January and 0.2 cm on 10 January 2008] was considered to be the most probable trigger.
2008011002,,,Merced River Gorge,Big Oak Flat Road / Rattlesnake,"F1, RT",RF,Winter,2008,1,10,4:45,-,18,-,small,Ka,"P, F/T",0,0,road,,"According to Park Geologist Greg Stock:  A single rock that fell onto Big Oak Flat Road just west of Rattlesnake Creek.  The rock originated from the roadcut approximately 10-15 m above the road surface, along steeply dipping discontinuities oriented roughly sub-parallel to the roadcut face.  The bedrock was moderately weathered, densely fractured, and consisted of diorite with some aplite.  There were numerous roots on the cliff face and root mats in the talus blocks on the road.  The weather conditions were light freezing rain and snow, suggesting precipitation and/or freeze-thaw as the most likely triggers."
2008011601,,,Yosemite Falls,Forbidden Wall,"F3-5, FW",RF,Winter,2008,1,16,6:32,5,20,10,small,Ks/Kec,UKN,0,0,none,,"According to Park Geologist Greg Stock:  A rock fall was reported north of of the lower National Park Service housing area near Lower Yosemite Falls, in the vicinity of Upper Yosemite Falls or the Forbidden Wall.  The fall was not observed because it was dark, but rock fall sounds were heard echoing off the Forbidden Wall."
2008011602,,,Yosemite Falls,Forbidden Wall,"F3-5, FW",RF,Winter,2008,1,16,12:30,5,8,10,small,Ks/Kec,UKN,0,0,none,,"According to Yosemite Institute instructor Kevin Sullivan (written commun., 21 January 2008):  A small rock fall occurred west of Lower Yosemite Falls, originating either just above the ""Five Open Books"" climbing area or from the Forbidden Wall above the middle portion of the Yosemite Falls Trail.  Sullivan did not see rocks falling but clearly heard them and observed a small dust cloud west of Lower Yosemite Falls."
